36.05,309.58,0.003219,-0.016849
36.05,313.08,0.00442,-0.015706
36.05,316.75,0.005236,-0.014831
36.05,320.25,0.005431,-0.014563
36.05,323.93,0.006087,-0.014027
36.05,327.25,0.006749,-0.013426
36.05,331.1,0.007116,-0.013568
36.05,334.78,0.00755,-0.012712
36.05,338.45,0.007482,-0.01286
36.05,341.95,0.00743,-0.012881
36.05,345.63,0.007572,-0.012607
36.05,349.13,0.007975,-0.012293
36.05,352.63,0.007911,-0.01245
36.05,356.3,0.008225,-0.012099
36.05,359.8,0.008216,-0.011818
36.05,363.3,0.008277,-0.011945
36.05,366.8,0.00824,-0.01188
36.05,370.48,0.007852,-0.012357
36.05,373.98,0.007763,-0.012336
36.05,377.65,0.007562,-0.012767
36.05,381.15,0.007495,-0.01278
36.05,384.65,0.007023,-0.013242
36.05,388.15,0.006361,-0.01387
36.05,390.95,0.006025,-0.014308
36.05,395.15,0.005625,-0.014631
36.05,398.65,0.005551,-0.014582
36.05,402.33,0.005585,-0.014622
36.05,405.83,0.005236,-0.015142
36.05,409.33,0.005258,-0.015139
36.05,413.0,0.005227,-0.014893
36.05,416.68,0.005227,-0.015059
36.05,420.18,0.005147,-0.014914
36.05,423.68,0.004596,-0.015241
36.05,427.35,0.003696,-0.016495
36.05,431.03,0.002784,-0.017157
36.05,434.53,0.002097,-0.0179
36.05,438.03,0.001706,-0.018174
36.05,441.53,0.001302,-0.018716
36.05,445.03,0.000474,-0.019723
36.05,448.7,-0.000654,-0.020786
36.05,452.2,-0.002173,-0.022086
36.05,455.7,-0.003984,-0.024218
36.05,459.38,-0.006341,-0.026615
36.05,463.23,-0.008516,-0.028343
36.05,466.73,-0.011273,-0.03098
36.05,470.4,-0.014003,-0.033682
36.05,473.9,-0.017012,-0.036529
36.05,477.4,-0.020041,-0.039511
36.05,481.08,-0.022675,-0.042339
36.05,484.58,-0.025814,-0.045293
36.05,488.25,-0.029369,-0.048661
36.05,491.75,-0.033063,-0.052397
36.05,495.95,-0.036978,-0.056612
36.05,499.63,-0.040463,-0.059757
36.05,503.13,-0.044206,-0.063195
36.05,506.63,-0.047681,-0.066677
36.05,510.3,-0.051846,-0.070768
36.05,513.98,-0.055681,-0.074708
36.05,517.3,-0.059311,-0.077924
36.05,520.98,-0.063214,-0.081923
36.05,524.48,-0.066787,-0.08549
36.05,527.98,-0.069982,-0.088506
36.05,531.65,-0.072287,-0.090903
36.05,535.33,-0.074215,-0.092681
36.05,538.83,-0.074736,-0.093497
36.05,542.5,-0.07411,-0.092853
36.05,546.0,-0.071966,-0.090595
36.05,549.5,-0.068519,-0.08733
36.05,553.0,-0.062875,-0.08184
36.05,557.38,-0.054003,-0.074039
36.05,560.88,-0.045121,-0.064591
36.05,564.55,-0.034329,-0.054237
36.05,568.05,-0.022961,-0.042838
36.05,571.55,-0.010016,-0.030173
36.05,575.05,0.003058,-0.017542
36.05,578.73,0.016598,-0.004249
36.05,582.23,0.029485,0.008585
36.05,585.73,0.041614,0.02028
36.05,589.23,0.052193,0.030927
36.05,592.73,0.060828,0.039155
36.05,596.4,0.068517,0.046789
36.05,599.9,0.073567,0.051869
36.05,603.58,0.077066,0.055551
36.05,607.08,0.078733,0.056989
36.05,610.93,0.078992,0.05678
36.05,614.6,0.078332,0.056478
36.05,618.1,0.07662,0.054993
36.05,621.6,0.074559,0.052818
36.05,625.1,0.071937,0.050526
36.05,628.77,0.069312,0.048058
36.05,632.27,0.067507,0.04621
36.05,635.95,0.065551,0.044198
36.05,639.45,0.063499,0.042378
36.05,642.95,0.061207,0.039916
36.05,646.62,0.058884,0.037843
36.05,650.12,0.056968,0.035942
36.05,653.62,0.056185,0.03487
36.05,657.3,0.055711,0.034475
36.05,660.8,0.056099,0.03503
36.05,664.3,0.056133,0.034894
36.05,667.8,0.056897,0.035603
36.05,671.3,0.057128,0.035806
36.05,674.97,0.057217,0.036
36.05,678.3,0.056758,0.035409
36.05,682.15,0.056173,0.034848
36.05,685.65,0.054928,0.033594
